# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0019220	regulation of phosphate metabolic process	165	5.211431e-1	1.000000e+0	1.000000e+0	1.378983e+0	7.251719e-1	1	3.021550e-2	4.166667e-2	164	4.538668e-1	1.000000e+0	1.000000e+0	1.666895e+0	5.999179e-1	1	238	2.325581e-2	4.201681e-3	DMR_20	iqsec3a
GO Biological Process	GO:0007010	cytoskeleton organization	166	5.302141e-1	1.000000e+0	1.000000e+0	1.344607e+0	7.437115e-1	1	3.098798e-2	4.166667e-2	172	4.703917e-1	1.000000e+0	1.000000e+0	1.586884e+0	6.301659e-1	1	250	2.325581e-2	4.000000e-3	DMR_20	iqsec3a
GO Biological Process	GO:0006629	lipid metabolic process	167	5.345006e-1	1.000000e+0	1.000000e+0	1.328741e+0	7.525919e-1	1	3.135800e-2	4.166667e-2	190	5.631431e-1	1.000000e+0	1.000000e+0	1.220680e+0	8.192157e-1	1	325	2.325581e-2	3.076923e-3	DMR_11	crls1
GO Biological Process	GO:0071310	cellular response to organic substance	168	5.348462e-1	1.000000e+0	1.000000e+0	1.327472e+0	7.533114e-1	1	3.138798e-2	4.166667e-2	164	4.538668e-1	1.000000e+0	1.000000e+0	1.666895e+0	5.999179e-1	1	238	2.325581e-2	4.201681e-3	DMR_30	cxcr7b
GO Biological Process	GO:0016070	RNA metabolic process	169	5.362724e-1	1.000000e+0	1.000000e+0	1.080707e+0	2.775961e+0	3	1.156650e-1	1.250000e-1	213	7.363270e-1	1.000000e+0	1.000000e+0	7.786476e-1	2.568556e+0	2	1019	4.651163e-2	1.962709e-3	DMR_23,DMR_24,DMR_9	med29,papd4
GO Biological Process	GO:0048514	blood vessel morphogenesis	170	5.405348e-1	1.000000e+0	1.000000e+0	1.306802e+0	7.652269e-1	1	3.188445e-2	4.166667e-2	141	3.919672e-1	1.000000e+0	1.000000e+0	2.024086e+0	4.940501e-1	1	196	2.325581e-2	5.102041e-3	DMR_30	cxcr7b
GO Biological Process	GO:0072358	cardiovascular system development	171	5.450789e-1	1.000000e+0	1.000000e+0	1.113839e+0	1.795591e+0	2	7.481629e-2	8.333333e-2	131	3.696907e-1	1.000000e+0	1.000000e+0	1.555768e+0	1.285538e+0	2	510	4.651163e-2	3.921569e-3	DMR_12,DMR_30	cxcr7b,smyd3
GO Biological Process	GO:0055086	nucleobase-containing small molecule metabolic process	172	5.492767e-1	1.000000e+0	1.000000e+0	1.275809e+0	7.838166e-1	1	3.265903e-2	4.166667e-2	196	6.028537e-1	1.000000e+0	1.000000e+0	1.095914e+0	9.124802e-1	1	362	2.325581e-2	2.762431e-3	DMR_33	nudt18
GO Biological Process	GO:0006996	organelle organization	173	5.583147e-1	1.000000e+0	1.000000e+0	1.087811e+0	1.838554e+0	2	7.660642e-2	8.333333e-2	191	5.717810e-1	1.000000e+0	1.000000e+0	1.053708e+0	1.898060e+0	2	753	4.651163e-2	2.656042e-3	DMR_18,DMR_20	chchd6a,iqsec3a
GO Biological Process	GO:0007166	cell surface receptor signaling pathway	174	5.651819e-1	1.000000e+0	1.000000e+0	1.037828e+0	2.890652e+0	3	1.204438e-1	1.250000e-1	192	5.827575e-1	1.000000e+0	1.000000e+0	1.003510e+0	2.989507e+0	3	1186	6.976744e-2	2.529511e-3	DMR_16,DMR_30,DMR_5	cxcr7b,rhol,si:dkey-63b1.1
GO Biological Process	GO:0007049	cell cycle	175	5.732277e-1	1.000000e+0	1.000000e+0	1.195348e+0	8.365762e-1	1	3.485734e-2	4.166667e-2	185	5.471276e-1	1.000000e+0	1.000000e+0	1.275630e+0	7.839264e-1	1	311	2.325581e-2	3.215434e-3	DMR_11	cdc5l
GO Biological Process	GO:0044249	cellular biosynthetic process	176	5.899127e-1	1.000000e+0	1.000000e+0	9.936770e-1	4.025453e+0	4	1.677272e-1	1.666667e-1	221	7.817285e-1	1.000000e+0	1.000000e+0	7.433871e-1	4.035582e+0	3	1601	6.976744e-2	1.873829e-3	DMR_11,DMR_14,DMR_15,DMR_9	crls1,med29,mrpl3
GO Biological Process	GO:0001568	blood vessel development	177	5.927214e-1	1.000000e+0	1.000000e+0	1.134229e+0	8.816558e-1	1	3.673566e-2	4.166667e-2	160	4.382772e-1	1.000000e+0	1.000000e+0	1.747669e+0	5.721906e-1	1	227	2.325581e-2	4.405286e-3	DMR_30	cxcr7b
GO Biological Process	GO:0070887	cellular response to chemical stimulus	178	5.950064e-1	1.000000e+0	1.000000e+0	1.127301e+0	8.870746e-1	1	3.696144e-2	4.166667e-2	182	5.183282e-1	1.000000e+0	1.000000e+0	1.382303e+0	7.234304e-1	1	287	2.325581e-2	3.484321e-3	DMR_30	cxcr7b
GO Biological Process	GO:0050790	regulation of catalytic activity	179	5.981022e-1	1.000000e+0	1.000000e+0	1.117989e+0	8.944634e-1	1	3.726931e-2	4.166667e-2	183	5.293317e-1	1.000000e+0	1.000000e+0	1.340273e+0	7.461164e-1	1	296	2.325581e-2	3.378378e-3	DMR_20	iqsec3a
GO Biological Process	GO:0001654	eye development	180	5.990606e-1	1.000000e+0	1.000000e+0	1.115123e+0	8.967619e-1	1	3.736508e-2	4.166667e-2	176	4.877427e-1	1.000000e+0	1.000000e+0	1.508445e+0	6.629345e-1	1	263	2.325581e-2	3.802281e-3	DMR_9	med29
GO Biological Process	GO:0010033	response to organic substance	181	5.999803e-1	1.000000e+0	1.000000e+0	1.112381e+0	8.989725e-1	1	3.745719e-2	4.166667e-2	184	5.305391e-1	1.000000e+0	1.000000e+0	1.335761e+0	7.486371e-1	1	297	2.325581e-2	3.367003e-3	DMR_30	cxcr7b
GO Biological Process	GO:0048513	organ development	182	6.038654e-1	1.000000e+0	1.000000e+0	9.775925e-1	4.091685e+0	4	1.704869e-1	1.666667e-1	146	4.047184e-1	1.000000e+0	1.000000e+0	1.240722e+0	3.223929e+0	4	1279	9.302326e-2	3.127443e-3	DMR_12,DMR_13,DMR_16,DMR_9	glrx5,med29,pnn,smyd3
GO Biological Process	GO:0016477	cell migration	183	6.063168e-1	1.000000e+0	1.000000e+0	1.093689e+0	9.143365e-1	1	3.809736e-2	4.166667e-2	155	4.222533e-1	1.000000e+0	1.000000e+0	1.836671e+0	5.444633e-1	1	216	2.325581e-2	4.629630e-3	DMR_30	cxcr7b
GO Biological Process	GO:0044237	cellular metabolic process	184	6.128696e-1	1.000000e+0	1.000000e+0	9.759395e-1	9.221883e+0	9	3.842451e-1	3.750000e-1	241	8.687393e-1	1.000000e+0	1.000000e+0	7.518994e-1	1.063972e+1	8	4221	1.860465e-1	1.895285e-3	DMR_11,DMR_14,DMR_15,DMR_23,DMR_24,DMR_31,DMR_33,DMR_5,DMR_9	crls1,dnaja2,med29,mrpl3,nudt18,papd4,rhol,zgc:194737
GO Biological Process	GO:0044710	single-organism metabolic process	185	6.166189e-1	1.000000e+0	1.000000e+0	9.660456e-1	3.105444e+0	3	1.293935e-1	1.250000e-1	180	4.971094e-1	1.000000e+0	1.000000e+0	1.102003e+0	3.629756e+0	4	1440	9.302326e-2	2.777778e-3	DMR_11,DMR_19,DMR_33	crls1,cyp2k16,cyp2k8,nudt18
GO Biological Process	GO:0048870	cell motility	186	6.173485e-1	1.000000e+0	1.000000e+0	1.061955e+0	9.416593e-1	1	3.923580e-2	4.166667e-2	163	4.454165e-1	1.000000e+0	1.000000e+0	1.710004e+0	5.847940e-1	1	232	2.325581e-2	4.310345e-3	DMR_30	cxcr7b
GO Biological Process	GO:0006139	nucleobase-containing compound metabolic process	187	6.182595e-1	1.000000e+0	1.000000e+0	9.612419e-1	4.161283e+0	4	1.733868e-1	1.666667e-1	233	8.407843e-1	1.000000e+0	1.000000e+0	6.682554e-1	4.489302e+0	3	1781	6.976744e-2	1.684447e-3	DMR_23,DMR_24,DMR_33,DMR_9	med29,nudt18,papd4
GO Biological Process	GO:0002376	immune system process	188	6.242986e-1	1.000000e+0	1.000000e+0	1.042466e+0	9.592635e-1	1	3.996931e-2	4.166667e-2	199	6.380970e-1	1.000000e+0	1.000000e+0	9.967863e-1	1.003224e+0	1	398	2.325581e-2	2.512563e-3	DMR_16	glrx5
GO Biological Process	GO:0007507	heart development	189	6.398447e-1	1.000000e+0	1.000000e+0	1.000202e+0	9.997981e-1	1	4.165825e-2	4.166667e-2	181	5.170902e-1	1.000000e+0	1.000000e+0	1.387136e+0	7.209098e-1	1	286	2.325581e-2	3.496503e-3	DMR_12	smyd3
GO Biological Process	GO:0044707	single-multicellular organism process	190	6.404506e-1	1.000000e+0	1.000000e+0	9.494868e-1	7.372403e+0	7	3.071835e-1	2.916667e-1	75	1.704265e-1	1.000000e+0	1.000000e+0	1.425914e+0	6.311742e+0	9	2504	2.093023e-1	3.594249e-3	DMR_12,DMR_13,DMR_16,DMR_30,DMR_5,DMR_7,DMR_9	atrnl1a,cxcr7b,gfra1a,glrx5,med29,pnn,rhol,si:dkey-63b1.1,smyd3
GO Biological Process	GO:0001944	vasculature development	191	6.408655e-1	1.000000e+0	1.000000e+0	9.974885e-1	1.002518e+0	1	4.177158e-2	4.166667e-2	176	4.877427e-1	1.000000e+0	1.000000e+0	1.508445e+0	6.629345e-1	1	263	2.325581e-2	3.802281e-3	DMR_30	cxcr7b
GO Biological Process	GO:0044248	cellular catabolic process	192	6.439548e-1	1.000000e+0	1.000000e+0	9.893204e-1	1.010795e+0	1	4.211645e-2	4.166667e-2	204	6.778773e-1	1.000000e+0	1.000000e+0	8.955326e-1	1.116654e+0	1	443	2.325581e-2	2.257336e-3	DMR_33	nudt18
GO Biological Process	GO:0034645	cellular macromolecule biosynthetic process	193	6.459304e-1	1.000000e+0	1.000000e+0	9.271996e-1	3.235549e+0	3	1.348146e-1	1.250000e-1	228	8.265324e-1	1.000000e+0	1.000000e+0	6.450747e-1	3.100416e+0	2	1230	4.651163e-2	1.626016e-3	DMR_14,DMR_15,DMR_9	med29,mrpl3
GO Biological Process	GO:0032501	multicellular organismal process	194	6.496832e-1	1.000000e+0	1.000000e+0	9.423171e-1	7.428497e+0	7	3.095207e-1	2.916667e-1	77	1.765817e-1	1.000000e+0	1.000000e+0	1.414055e+0	6.364676e+0	9	2525	2.093023e-1	3.564356e-3	DMR_12,DMR_13,DMR_16,DMR_30,DMR_5,DMR_7,DMR_9	atrnl1a,cxcr7b,gfra1a,glrx5,med29,pnn,rhol,si:dkey-63b1.1,smyd3
GO Biological Process	GO:0046483	heterocycle metabolic process	195	6.497473e-1	1.000000e+0	1.000000e+0	9.262085e-1	4.318682e+0	4	1.799451e-1	1.666667e-1	238	8.616566e-1	1.000000e+0	1.000000e+0	6.405612e-1	4.683393e+0	3	1858	6.976744e-2	1.614639e-3	DMR_23,DMR_24,DMR_33,DMR_9	med29,nudt18,papd4
GO Biological Process	GO:0006725	cellular aromatic compound metabolic process	196	6.502130e-1	1.000000e+0	1.000000e+0	9.256971e-1	4.321068e+0	4	1.800445e-1	1.666667e-1	239	8.641901e-1	1.000000e+0	1.000000e+0	6.371321e-1	4.708600e+0	3	1868	6.976744e-2	1.605996e-3	DMR_23,DMR_24,DMR_33,DMR_9	med29,nudt18,papd4
GO Biological Process	GO:0044260	cellular macromolecule metabolic process	197	6.534680e-1	1.000000e+0	1.000000e+0	9.393843e-1	7.451689e+0	7	3.104871e-1	2.916667e-1	232	8.386724e-1	1.000000e+0	1.000000e+0	7.480596e-1	8.020752e+0	6	3182	1.395349e-1	1.885607e-3	DMR_14,DMR_15,DMR_23,DMR_24,DMR_31,DMR_5,DMR_9	dnaja2,med29,mrpl3,papd4,rhol,zgc:194737
GO Biological Process	GO:0009059	macromolecule biosynthetic process	198	6.535336e-1	1.000000e+0	1.000000e+0	9.173215e-1	3.270391e+0	3	1.362663e-1	1.250000e-1	229	8.293505e-1	1.000000e+0	1.000000e+0	6.409062e-1	3.120582e+0	2	1238	4.651163e-2	1.615509e-3	DMR_14,DMR_15,DMR_9	med29,mrpl3
GO Biological Process	GO:0019538	protein metabolic process	199	6.566856e-1	1.000000e+0	1.000000e+0	9.248877e-1	5.406061e+0	5	2.252526e-1	2.083333e-1	237	8.602831e-1	1.000000e+0	1.000000e+0	6.769982e-1	5.908435e+0	4	2344	9.302326e-2	1.706485e-3	DMR_14,DMR_15,DMR_31,DMR_5,DMR_9	dnaja2,mrpl3,rhol,zgc:194737
GO Biological Process	GO:0034641	cellular nitrogen compound metabolic process	200	6.588385e-1	1.000000e+0	1.000000e+0	9.162523e-1	4.365610e+0	4	1.819004e-1	1.666667e-1	240	8.681621e-1	1.000000e+0	1.000000e+0	6.317212e-1	4.748930e+0	3	1884	6.976744e-2	1.592357e-3	DMR_23,DMR_24,DMR_33,DMR_9	med29,nudt18,papd4
GO Biological Process	GO:1901360	organic cyclic compound metabolic process	201	6.698923e-1	1.000000e+0	1.000000e+0	9.042264e-1	4.423671e+0	4	1.843196e-1	1.666667e-1	242	8.762761e-1	1.000000e+0	1.000000e+0	6.205228e-1	4.834633e+0	3	1918	6.976744e-2	1.564129e-3	DMR_23,DMR_24,DMR_33,DMR_9	med29,nudt18,papd4
GO Biological Process	GO:0030154	cell differentiation	202	6.702515e-1	1.000000e+0	1.000000e+0	8.958501e-1	3.348775e+0	3	1.395323e-1	1.250000e-1	147	4.072657e-1	1.000000e+0	1.000000e+0	1.302147e+0	2.303887e+0	3	914	6.976744e-2	3.282276e-3	DMR_13,DMR_30,DMR_9	cxcr7b,med29,pnn
GO Biological Process	GO:0065009	regulation of molecular function	203	6.735262e-1	1.000000e+0	1.000000e+0	9.143265e-1	1.093701e+0	1	4.557088e-2	4.166667e-2	194	6.008004e-1	1.000000e+0	1.000000e+0	1.102003e+0	9.074389e-1	1	360	2.325581e-2	2.777778e-3	DMR_20	iqsec3a
GO Biological Process	GO:0022607	cellular component assembly	204	6.758484e-1	1.000000e+0	1.000000e+0	9.086670e-1	1.100513e+0	1	4.585472e-2	4.166667e-2	211	7.328088e-1	1.000000e+0	1.000000e+0	7.703319e-1	1.298142e+0	1	515	2.325581e-2	1.941748e-3	DMR_16	glrx5
GO Biological Process	GO:0048666	neuron development	205	6.785441e-1	1.000000e+0	1.000000e+0	9.021363e-1	1.108480e+0	1	4.618666e-2	4.166667e-2	172	4.703917e-1	1.000000e+0	1.000000e+0	1.586884e+0	6.301659e-1	1	250	2.325581e-2	4.000000e-3	DMR_9	med29
GO Biological Process	GO:0016043	cellular component organization	206	6.932160e-1	1.000000e+0	1.000000e+0	8.668373e-1	3.460857e+0	3	1.442024e-1	1.250000e-1	198	6.176929e-1	1.000000e+0	1.000000e+0	9.544208e-1	3.143267e+0	3	1247	6.976744e-2	2.405774e-3	DMR_16,DMR_18,DMR_20	chchd6a,glrx5,iqsec3a
GO Biological Process	GO:0090304	nucleic acid metabolic process	207	6.954769e-1	1.000000e+0	1.000000e+0	8.640069e-1	3.472195e+0	3	1.446748e-1	1.250000e-1	245	8.837287e-1	1.000000e+0	1.000000e+0	5.583687e-1	3.581863e+0	2	1421	4.651163e-2	1.407460e-3	DMR_23,DMR_24,DMR_9	med29,papd4
GO Biological Process	GO:1901575	organic substance catabolic process	208	7.004166e-1	1.000000e+0	1.000000e+0	8.506338e-1	1.175594e+0	1	4.898308e-2	4.166667e-2	211	7.328088e-1	1.000000e+0	1.000000e+0	7.703319e-1	1.298142e+0	1	515	2.325581e-2	1.941748e-3	DMR_33	nudt18
GO Biological Process	GO:0006796	phosphate-containing compound metabolic process	209	7.054798e-1	1.000000e+0	1.000000e+0	8.515323e-1	3.523061e+0	3	1.467942e-1	1.250000e-1	206	7.135401e-1	1.000000e+0	1.000000e+0	8.288042e-1	3.619673e+0	3	1436	6.976744e-2	2.089136e-3	DMR_11,DMR_33,DMR_9	crls1,nudt18,zgc:194737
GO Biological Process	GO:0048869	cellular developmental process	210	7.062273e-1	1.000000e+0	1.000000e+0	8.506030e-1	3.526910e+0	3	1.469546e-1	1.250000e-1	171	4.623007e-1	1.000000e+0	1.000000e+0	1.196144e+0	2.508060e+0	3	995	6.976744e-2	3.015075e-3	DMR_13,DMR_30,DMR_9	cxcr7b,med29,pnn
GO Biological Process	GO:0048856	anatomical structure development	211	7.087653e-1	1.000000e+0	1.000000e+0	8.867654e-1	6.766164e+0	6	2.819235e-1	2.500000e-1	158	4.367627e-1	1.000000e+0	1.000000e+0	1.135652e+0	5.283311e+0	6	2096	1.395349e-1	2.862595e-3	DMR_12,DMR_13,DMR_16,DMR_30,DMR_7,DMR_9	cxcr7b,gfra1a,glrx5,med29,pnn,smyd3
GO Biological Process	GO:0006793	phosphorus metabolic process	212	7.097563e-1	1.000000e+0	1.000000e+0	8.462211e-1	3.545173e+0	3	1.477155e-1	1.250000e-1	207	7.203285e-1	1.000000e+0	1.000000e+0	8.202362e-1	3.657483e+0	3	1451	6.976744e-2	2.067540e-3	DMR_11,DMR_33,DMR_9	crls1,nudt18,zgc:194737
GO Biological Process	GO:0006807	nitrogen compound metabolic process	213	7.197531e-1	1.000000e+0	1.000000e+0	8.507554e-1	4.701704e+0	4	1.959043e-1	1.666667e-1	251	9.040406e-1	1.000000e+0	1.000000e+0	5.802841e-1	5.169881e+0	3	2051	6.976744e-2	1.462701e-3	DMR_23,DMR_24,DMR_33,DMR_9	med29,nudt18,papd4
GO Biological Process	GO:0009056	catabolic process	214	7.229108e-1	1.000000e+0	1.000000e+0	8.001897e-1	1.249704e+0	1	5.207099e-2	4.166667e-2	216	7.586255e-1	1.000000e+0	1.000000e+0	7.161028e-1	1.396448e+0	1	554	2.325581e-2	1.805054e-3	DMR_33	nudt18
GO Biological Process	GO:0007423	sensory organ development	215	7.250265e-1	1.000000e+0	1.000000e+0	7.955652e-1	1.256968e+0	1	5.237367e-2	4.166667e-2	197	6.069294e-1	1.000000e+0	1.000000e+0	1.083937e+0	9.225629e-1	1	366	2.325581e-2	2.732240e-3	DMR_9	med29
GO Biological Process	GO:0007275	multicellular organismal development	216	7.250723e-1	1.000000e+0	1.000000e+0	8.729123e-1	6.873542e+0	6	2.863976e-1	2.500000e-1	123	3.084372e-1	1.000000e+0	1.000000e+0	1.272124e+0	5.502609e+0	7	2183	1.627907e-1	3.206596e-3	DMR_12,DMR_13,DMR_16,DMR_30,DMR_7,DMR_9	atrnl1a,cxcr7b,gfra1a,glrx5,med29,pnn,smyd3
GO Biological Process	GO:0044085	cellular component biogenesis	217	7.260846e-1	1.000000e+0	1.000000e+0	7.932596e-1	1.260621e+0	1	5.252589e-2	4.166667e-2	220	7.779742e-1	1.000000e+0	1.000000e+0	6.769982e-1	1.477109e+0	1	586	2.325581e-2	1.706485e-3	DMR_16	glrx5
GO Biological Process	GO:0071840	cellular component organization or biogenesis	218	7.262711e-1	1.000000e+0	1.000000e+0	8.258154e-1	3.632773e+0	3	1.513656e-1	1.250000e-1	201	6.595586e-1	1.000000e+0	1.000000e+0	8.982361e-1	3.339879e+0	3	1325	6.976744e-2	2.264151e-3	DMR_16,DMR_18,DMR_20	chchd6a,glrx5,iqsec3a
GO Biological Process	GO:1901135	carbohydrate derivative metabolic process	219	7.325032e-1	1.000000e+0	1.000000e+0	7.793767e-1	1.283077e+0	1	5.346153e-2	4.166667e-2	210	7.300132e-1	1.000000e+0	1.000000e+0	7.763619e-1	1.288059e+0	1	511	2.325581e-2	1.956947e-3	DMR_33	nudt18
GO Biological Process	GO:0040011	locomotion	220	7.494305e-1	1.000000e+0	1.000000e+0	7.435671e-1	1.344869e+0	1	5.603619e-2	4.166667e-2	189	5.620177e-1	1.000000e+0	1.000000e+0	1.224447e+0	8.166950e-1	1	324	2.325581e-2	3.086420e-3	DMR_30	cxcr7b
GO Biological Process	GO:0055114	oxidation-reduction process	221	7.501470e-1	1.000000e+0	1.000000e+0	7.420756e-1	1.347572e+0	1	5.614882e-2	4.166667e-2	170	4.598273e-1	1.000000e+0	1.000000e+0	1.296474e+0	1.542646e+0	2	612	4.651163e-2	3.267974e-3	DMR_19	cyp2k16,cyp2k8
GO Biological Process	GO:1901564	organonitrogen compound metabolic process	222	7.540176e-1	1.000000e+0	1.000000e+0	7.340512e-1	1.362303e+0	1	5.676262e-2	4.166667e-2	225	7.968719e-1	1.000000e+0	1.000000e+0	6.398725e-1	1.562811e+0	1	620	2.325581e-2	1.612903e-3	DMR_33	nudt18
GO Biological Process	GO:0043170	macromolecule metabolic process	223	7.788724e-1	1.000000e+0	1.000000e+0	8.418520e-1	8.315000e+0	7	3.464584e-1	2.916667e-1	261	9.259234e-1	1.000000e+0	1.000000e+0	6.470034e-1	9.273521e+0	6	3679	1.395349e-1	1.630878e-3	DMR_14,DMR_15,DMR_23,DMR_24,DMR_31,DMR_5,DMR_9	dnaja2,med29,mrpl3,papd4,rhol,zgc:194737
GO Biological Process	GO:0032502	developmental process	224	7.864967e-1	1.000000e+0	1.000000e+0	8.199461e-1	7.317554e+0	6	3.048981e-1	2.500000e-1	136	3.779541e-1	1.000000e+0	1.000000e+0	1.184242e+0	5.910956e+0	7	2345	1.627907e-1	2.985075e-3	DMR_12,DMR_13,DMR_16,DMR_30,DMR_7,DMR_9	atrnl1a,cxcr7b,gfra1a,glrx5,med29,pnn,smyd3
GO Biological Process	GO:0030182	neuron differentiation	225	7.956598e-1	1.000000e+0	1.000000e+0	6.507983e-1	1.536574e+0	1	6.402393e-2	4.166667e-2	193	5.903774e-1	1.000000e+0	1.000000e+0	1.133488e+0	8.822323e-1	1	350	2.325581e-2	2.857143e-3	DMR_9	med29
GO Biological Process	GO:0044281	small molecule metabolic process	226	8.141376e-1	1.000000e+0	1.000000e+0	6.153427e-1	1.625111e+0	1	6.771295e-2	4.166667e-2	234	8.462521e-1	1.000000e+0	1.000000e+0	5.464476e-1	1.830002e+0	1	726	2.325581e-2	1.377410e-3	DMR_33	nudt18
GO Biological Process	GO:0065008	regulation of biological quality	227	8.142670e-1	1.000000e+0	1.000000e+0	6.150967e-1	1.625761e+0	1	6.774002e-2	4.166667e-2	138	3.842347e-1	1.000000e+0	1.000000e+0	1.508445e+0	1.325869e+0	2	526	4.651163e-2	3.802281e-3	DMR_16	glrx5,si:dkey-63b1.1
GO Biological Process	GO:0007399	nervous system development	228	8.159462e-1	1.000000e+0	1.000000e+0	6.730686e-1	2.971465e+0	2	1.238111e-1	8.333333e-2	186	5.531434e-1	1.000000e+0	1.000000e+0	1.089893e+0	1.835043e+0	2	728	4.651163e-2	2.747253e-3	DMR_7,DMR_9	gfra1a,med29
GO Biological Process	GO:0009887	organ morphogenesis	229	8.234993e-1	1.000000e+0	1.000000e+0	5.976424e-1	1.673242e+0	1	6.971840e-2	4.166667e-2	202	6.719826e-1	1.000000e+0	1.000000e+0	9.099104e-1	1.099009e+0	1	436	2.325581e-2	2.293578e-3	DMR_9	med29
GO Biological Process	GO:0050896	response to stimulus	230	8.252989e-1	1.000000e+0	1.000000e+0	7.849838e-1	7.643470e+0	6	3.184779e-1	2.500000e-1	223	7.919077e-1	1.000000e+0	1.000000e+0	7.934419e-1	7.561991e+0	6	3000	1.395349e-1	2.000000e-3	DMR_16,DMR_18,DMR_30,DMR_31,DMR_32,DMR_5	chchd6a,cxcr7b,dnaja2,pc,rhol,si:dkey-63b1.1
GO Biological Process	GO:0048699	generation of neurons	231	8.488699e-1	1.000000e+0	1.000000e+0	5.503152e-1	1.817141e+0	1	7.571419e-2	4.166667e-2	200	6.536591e-1	1.000000e+0	1.000000e+0	9.559540e-1	1.046075e+0	1	415	2.325581e-2	2.409639e-3	DMR_9	med29
GO Biological Process	GO:0006468	protein phosphorylation	232	8.555430e-1	1.000000e+0	1.000000e+0	5.379697e-1	1.858841e+0	1	7.745170e-2	4.166667e-2	235	8.466568e-1	1.000000e+0	1.000000e+0	5.456959e-1	1.832522e+0	1	727	2.325581e-2	1.375516e-3	DMR_9	zgc:194737
GO Biological Process	GO:0009966	regulation of signal transduction	233	8.558124e-1	1.000000e+0	1.000000e+0	5.374717e-1	1.860563e+0	1	7.752347e-2	4.166667e-2	215	7.528933e-1	1.000000e+0	1.000000e+0	7.279283e-1	1.373762e+0	1	545	2.325581e-2	1.834862e-3	DMR_20	iqsec3a
GO Biological Process	GO:0022008	neurogenesis	234	8.609206e-1	1.000000e+0	1.000000e+0	5.280355e-1	1.893812e+0	1	7.890884e-2	4.166667e-2	203	6.762037e-1	1.000000e+0	1.000000e+0	8.995939e-1	1.111613e+0	1	441	2.325581e-2	2.267574e-3	DMR_9	med29
GO Biological Process	GO:0048646	anatomical structure formation involved in morphogenesis	235	8.638788e-1	1.000000e+0	1.000000e+0	5.225737e-1	1.913606e+0	1	7.973357e-2	4.166667e-2	209	7.243361e-1	1.000000e+0	1.000000e+0	7.887096e-1	1.267894e+0	1	503	2.325581e-2	1.988072e-3	DMR_30	cxcr7b
GO Biological Process	GO:0048468	cell development	236	8.673348e-1	1.000000e+0	1.000000e+0	5.161930e-1	1.937260e+0	1	8.071916e-2	4.166667e-2	208	7.207289e-1	1.000000e+0	1.000000e+0	7.966284e-1	1.255290e+0	1	498	2.325581e-2	2.008032e-3	DMR_9	med29
GO Biological Process	GO:0010646	regulation of cell communication	237	8.705992e-1	1.000000e+0	1.000000e+0	5.101649e-1	1.960151e+0	1	8.167295e-2	4.166667e-2	218	7.666768e-1	1.000000e+0	1.000000e+0	6.996842e-1	1.429216e+0	1	567	2.325581e-2	1.763668e-3	DMR_20	iqsec3a
GO Biological Process	GO:0023051	regulation of signaling	238	8.729434e-1	1.000000e+0	1.000000e+0	5.058340e-1	1.976933e+0	1	8.237222e-2	4.166667e-2	219	7.697031e-1	1.000000e+0	1.000000e+0	6.935681e-1	1.441820e+0	1	572	2.325581e-2	1.748252e-3	DMR_20	iqsec3a
GO Biological Process	GO:0044763	single-organism cellular process	239	8.791100e-1	1.000000e+0	1.000000e+0	8.087616e-1	1.236458e+1	10	5.151910e-1	4.166667e-1	248	8.917962e-1	1.000000e+0	1.000000e+0	7.579689e-1	1.319315e+1	10	5234	2.325581e-1	1.910585e-3	DMR_11,DMR_13,DMR_14,DMR_15,DMR_16,DMR_18,DMR_20,DMR_30,DMR_5,DMR_9	cdc5l,chchd6a,cxcr7b,dync1li1,glrx5,iqsec3a,med29,pnn,rhol,si:dkey-63b1.1
GO Biological Process	GO:0006351	transcription, DNA-dependent	240	8.798093e-1	1.000000e+0	1.000000e+0	4.931327e-1	2.027852e+0	1	8.449382e-2	4.166667e-2	230	8.327337e-1	1.000000e+0	1.000000e+0	5.716440e-1	1.749341e+0	1	694	2.325581e-2	1.440922e-3	DMR_9	med29
GO Biological Process	GO:0032774	RNA biosynthetic process	241	8.804236e-1	1.000000e+0	1.000000e+0	4.919947e-1	2.032542e+0	1	8.468925e-2	4.166667e-2	231	8.344850e-1	1.000000e+0	1.000000e+0	5.683681e-1	1.759423e+0	1	698	2.325581e-2	1.432665e-3	DMR_9	med29
GO Biological Process	GO:0048583	regulation of response to stimulus	242	8.848359e-1	1.000000e+0	1.000000e+0	4.838097e-1	2.066928e+0	1	8.612202e-2	4.166667e-2	226	8.021245e-1	1.000000e+0	1.000000e+0	6.297158e-1	1.588018e+0	1	630	2.325581e-2	1.587302e-3	DMR_20	iqsec3a
