# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0016491	oxidoreductase activity	117	4.468945e-1	1.000000e+0	1.000000e+0	1.142056e+0	4.378070e+0	5	6.166296e-2	7.042254e-2	133	4.911041e-1	1.000000e+0	1.000000e+0	1.106344e+0	3.615511e+0	4	693	4.494382e-2	5.772006e-3	DMR_20,DMR_21,DMR_25,DMR_28,DMR_73	acox1,glrx5,hsd17b10,prdx5
GO Molecular Function	GO:0008081	phosphoric diester hydrolase activity	118	4.516233e-1	1.000000e+0	1.000000e+0	1.671519e+0	5.982581e-1	1	8.426171e-3	1.408451e-2	116	3.460325e-1	1.000000e+0	1.000000e+0	2.366348e+0	4.225922e-1	1	81	1.123596e-2	1.234568e-2	DMR_22	smpd4
GO Molecular Function	GO:0005231	excitatory extracellular ligand-gated ion channel activity	119	4.550241e-1	1.000000e+0	1.000000e+0	1.654462e+0	6.044262e-1	1	8.513045e-3	1.408451e-2	101	2.620641e-1	1.000000e+0	1.000000e+0	3.304727e+0	3.025969e-1	1	58	1.123596e-2	1.724138e-2	DMR_13	p2rx8
GO Molecular Function	GO:0004866	endopeptidase inhibitor activity	120	4.621414e-1	1.000000e+0	1.000000e+0	1.619541e+0	6.174590e-1	1	8.696605e-3	1.408451e-2	123	3.729652e-1	1.000000e+0	1.000000e+0	2.153642e+0	4.643297e-1	1	89	1.123596e-2	1.123596e-2	DMR_9	si:dkey-203a12.2
GO Molecular Function	GO:0008047	enzyme activator activity	121	4.712645e-1	1.000000e+0	1.000000e+0	1.264470e+0	1.581690e+0	2	2.227733e-2	2.816901e-2	88	1.919276e-1	1.000000e+0	1.000000e+0	2.489275e+0	8.034469e-1	2	154	2.247191e-2	1.298701e-2	DMR_19,DMR_4	tbc1d5,tsc2
GO Molecular Function	GO:0061135	endopeptidase regulator activity	122	4.807592e-1	1.000000e+0	1.000000e+0	1.532868e+0	6.523720e-1	1	9.188338e-3	1.408451e-2	124	3.795252e-1	1.000000e+0	1.000000e+0	2.106309e+0	4.747641e-1	1	91	1.123596e-2	1.098901e-2	DMR_9	si:dkey-203a12.2
GO Molecular Function	GO:0030414	peptidase inhibitor activity	123	4.870322e-1	1.000000e+0	1.000000e+0	1.505086e+0	6.644138e-1	1	9.357941e-3	1.408451e-2	128	3.988007e-1	1.000000e+0	1.000000e+0	1.976022e+0	5.060672e-1	1	97	1.123596e-2	1.030928e-2	DMR_9	si:dkey-203a12.2
GO Molecular Function	GO:0016879	ligase activity, forming carbon-nitrogen bonds	124	4.950284e-1	1.000000e+0	1.000000e+0	1.208607e+0	1.654797e+0	2	2.330700e-2	2.816901e-2	153	6.377036e-1	1.000000e+0	1.000000e+0	9.931303e-1	1.006917e+0	1	193	1.123596e-2	5.181347e-3	DMR_76,DMR_77	pc
GO Molecular Function	GO:0005089	Rho guanyl-nucleotide exchange factor activity	125	5.119688e-1	1.000000e+0	1.000000e+0	1.401023e+0	7.137639e-1	1	1.005301e-2	1.408451e-2	106	3.107533e-1	1.000000e+0	1.000000e+0	2.699636e+0	3.704203e-1	1	71	1.123596e-2	1.408451e-2	DMR_22	si:dkeyp-116h7.3
GO Molecular Function	GO:0061134	peptidase regulator activity	126	5.156109e-1	1.000000e+0	1.000000e+0	1.386618e+0	7.211791e-1	1	1.015745e-2	1.408451e-2	129	4.113209e-1	1.000000e+0	1.000000e+0	1.897764e+0	5.269359e-1	1	101	1.123596e-2	9.900990e-3	DMR_9	si:dkey-203a12.2
GO Molecular Function	GO:0020037	heme binding	127	5.205775e-1	1.000000e+0	1.000000e+0	1.367278e+0	7.313800e-1	1	1.030113e-2	1.408451e-2	135	5.026270e-1	1.000000e+0	1.000000e+0	1.441159e+0	6.938859e-1	1	133	1.123596e-2	7.518797e-3	DMR_74	cygb2
GO Molecular Function	GO:0005088	Ras guanyl-nucleotide exchange factor activity	128	5.255896e-1	1.000000e+0	1.000000e+0	1.348108e+0	7.417805e-1	1	1.044761e-2	1.408451e-2	110	3.250853e-1	1.000000e+0	1.000000e+0	2.555655e+0	3.912891e-1	1	75	1.123596e-2	1.333333e-2	DMR_22	si:dkeyp-116h7.3
GO Molecular Function	GO:0004930	G-protein coupled receptor activity	129	5.329636e-1	1.000000e+0	1.000000e+0	1.050083e+0	3.809224e+0	4	5.365105e-2	5.633803e-2	160	7.167253e-1	1.000000e+0	1.000000e+0	8.167933e-1	3.672900e+0	3	704	3.370787e-2	4.261364e-3	DMR_20,DMR_21,DMR_28,DMR_5	avpr2ab,rhol,si:dkey-63b1.1
GO Molecular Function	GO:0046906	tetrapyrrole binding	130	5.393123e-1	1.000000e+0	1.000000e+0	1.297319e+0	7.708202e-1	1	1.085662e-2	1.408451e-2	138	5.155681e-1	1.000000e+0	1.000000e+0	1.388943e+0	7.199719e-1	1	138	1.123596e-2	7.246377e-3	DMR_74	cygb2
GO Molecular Function	GO:0004857	enzyme inhibitor activity	131	5.550820e-1	1.000000e+0	1.000000e+0	1.241829e+0	8.052639e-1	1	1.134175e-2	1.408451e-2	132	4.812068e-1	1.000000e+0	1.000000e+0	1.533393e+0	6.521484e-1	1	125	1.123596e-2	8.000000e-3	DMR_9	si:dkey-203a12.2
GO Molecular Function	GO:0005230	extracellular ligand-gated ion channel activity	132	5.784009e-1	1.000000e+0	1.000000e+0	1.164865e+0	8.584684e-1	1	1.209110e-2	1.408451e-2	116	3.460325e-1	1.000000e+0	1.000000e+0	2.366348e+0	4.225922e-1	1	81	1.123596e-2	1.234568e-2	DMR_13	p2rx8
GO Molecular Function	GO:0003682	chromatin binding	133	5.814204e-1	1.000000e+0	1.000000e+0	1.155310e+0	8.655687e-1	1	1.219111e-2	1.408451e-2	130	4.144104e-1	1.000000e+0	1.000000e+0	1.879158e+0	5.321531e-1	1	102	1.123596e-2	9.803922e-3	DMR_81	ncor2
GO Molecular Function	GO:0016746	transferase activity, transferring acyl groups	134	5.933987e-1	1.000000e+0	1.000000e+0	1.118264e+0	8.942430e-1	1	1.259497e-2	1.408451e-2	143	5.355847e-1	1.000000e+0	1.000000e+0	1.312837e+0	7.617094e-1	1	146	1.123596e-2	6.849315e-3	DMR_73	aanat1
GO Molecular Function	GO:0003707	steroid hormone receptor activity	135	5.999642e-1	1.000000e+0	1.000000e+0	1.098521e+0	9.103151e-1	1	1.282134e-2	1.408451e-2	110	3.250853e-1	1.000000e+0	1.000000e+0	2.555655e+0	3.912891e-1	1	75	1.123596e-2	1.333333e-2	DMR_25	esrra
GO Molecular Function	GO:0042802	identical protein binding	136	6.083208e-1	1.000000e+0	1.000000e+0	1.073938e+0	9.311524e-1	1	1.311482e-2	1.408451e-2	113	3.286220e-1	1.000000e+0	1.000000e+0	2.522028e+0	3.965062e-1	1	76	1.123596e-2	1.315789e-2	DMR_24	cldnd
GO Molecular Function	GO:0005215	transporter activity	137	6.098642e-1	1.000000e+0	1.000000e+0	9.538117e-1	7.338975e+0	7	1.033658e-1	9.859155e-2	119	3.590889e-1	1.000000e+0	1.000000e+0	1.233954e+0	4.862419e+0	6	932	6.741573e-2	6.437768e-3	DMR_13,DMR_29,DMR_36,DMR_37,DMR_7,DMR_74,DMR_80	cygb2,fabp10a,p2rx8,slc16a1,slc6a1l,zgc:123339
GO Molecular Function	GO:0050662	coenzyme binding	138	6.127717e-1	1.000000e+0	1.000000e+0	1.061087e+0	9.424301e-1	1	1.327366e-2	1.408451e-2	139	5.206508e-1	1.000000e+0	1.000000e+0	1.369101e+0	7.304062e-1	1	140	1.123596e-2	7.142857e-3	DMR_73	acox1
GO Molecular Function	GO:0038023	signaling receptor activity	139	6.229390e-1	1.000000e+0	1.000000e+0	9.423979e-1	7.427860e+0	7	1.046178e-1	9.859155e-2	131	4.289287e-1	1.000000e+0	1.000000e+0	1.143186e+0	5.248491e+0	6	1006	6.741573e-2	5.964215e-3	DMR_13,DMR_20,DMR_21,DMR_25,DMR_28,DMR_5,DMR_69	avpr2ab,esrra,p2rx8,rhol,si:dkey-63b1.1,tek
GO Molecular Function	GO:0004888	transmembrane signaling receptor activity	140	6.316319e-1	1.000000e+0	1.000000e+0	9.323291e-1	6.435496e+0	6	9.064078e-2	8.450704e-2	141	5.251731e-1	1.000000e+0	1.000000e+0	1.045115e+0	4.784161e+0	5	917	5.617978e-2	5.452563e-3	DMR_13,DMR_20,DMR_21,DMR_28,DMR_5,DMR_69	avpr2ab,p2rx8,rhol,si:dkey-63b1.1,tek
GO Molecular Function	GO:0008237	metallopeptidase activity	141	6.335952e-1	1.000000e+0	1.000000e+0	1.003058e+0	9.969509e-1	1	1.404156e-2	1.408451e-2	140	5.231724e-1	1.000000e+0	1.000000e+0	1.359391e+0	7.356234e-1	1	141	1.123596e-2	7.092199e-3	DMR_6	cpn1
GO Molecular Function	GO:0004872	receptor activity	142	6.684931e-1	1.000000e+0	1.000000e+0	9.077761e-1	8.812746e+0	8	1.241232e-1	1.126761e-1	127	3.970434e-1	1.000000e+0	1.000000e+0	1.162668e+0	6.020634e+0	7	1154	7.865169e-2	6.065858e-3	DMR_13,DMR_20,DMR_21,DMR_25,DMR_27,DMR_28,DMR_5,DMR_69	avpr2ab,esrra,p2rx8,rhol,si:dkey-49n23.1,si:dkey-63b1.1,tek
GO Molecular Function	GO:0015077	monovalent inorganic cation transmembrane transporter activity	143	6.807970e-1	1.000000e+0	1.000000e+0	8.587403e-1	2.328993e+0	2	3.280272e-2	2.816901e-2	171	7.823038e-1	1.000000e+0	1.000000e+0	6.632324e-1	1.507767e+0	1	289	1.123596e-2	3.460208e-3	DMR_36,DMR_37	slc6a1l
GO Molecular Function	GO:0008168	methyltransferase activity	144	6.829551e-1	1.000000e+0	1.000000e+0	8.776016e-1	1.139469e+0	1	1.604886e-2	1.408451e-2	149	5.972911e-1	1.000000e+0	1.000000e+0	1.107943e+0	9.025734e-1	1	173	1.123596e-2	5.780347e-3	DMR_72	mrm1
GO Molecular Function	GO:0004714	transmembrane receptor protein tyrosine kinase activity	145	6.860794e-1	1.000000e+0	1.000000e+0	8.701607e-1	1.149213e+0	1	1.618610e-2	1.408451e-2	105	2.924146e-1	1.000000e+0	1.000000e+0	2.904154e+0	3.443344e-1	1	66	1.123596e-2	1.515152e-2	DMR_69	tek
GO Molecular Function	GO:0016741	transferase activity, transferring one-carbon groups	146	6.886583e-1	1.000000e+0	1.000000e+0	8.640592e-1	1.157328e+0	1	1.630040e-2	1.408451e-2	151	6.077937e-1	1.000000e+0	1.000000e+0	1.076821e+0	9.286594e-1	1	178	1.123596e-2	5.617978e-3	DMR_72	mrm1
GO Molecular Function	GO:0032403	protein complex binding	147	6.891137e-1	1.000000e+0	1.000000e+0	8.629855e-1	1.158768e+0	1	1.632068e-2	1.408451e-2	144	5.547832e-1	1.000000e+0	1.000000e+0	1.244637e+0	8.034469e-1	1	154	1.123596e-2	6.493506e-3	DMR_31	kif21a
GO Molecular Function	GO:0016874	ligase activity	148	6.920537e-1	1.000000e+0	1.000000e+0	8.408087e-1	2.378662e+0	2	3.350229e-2	2.816901e-2	168	7.691858e-1	1.000000e+0	1.000000e+0	6.894754e-1	1.450378e+0	1	278	1.123596e-2	3.597122e-3	DMR_76,DMR_77	pc
GO Molecular Function	GO:0016758	transferase activity, transferring hexosyl groups	149	6.998664e-1	1.000000e+0	1.000000e+0	8.379529e-1	1.193384e+0	1	1.680823e-2	1.408451e-2	148	5.821188e-1	1.000000e+0	1.000000e+0	1.154664e+0	8.660531e-1	1	166	1.123596e-2	6.024096e-3	DMR_79	zgc:112433
GO Molecular Function	GO:0005506	iron ion binding	150	7.031550e-1	1.000000e+0	1.000000e+0	8.304158e-1	1.204216e+0	1	1.696079e-2	1.408451e-2	154	6.396153e-1	1.000000e+0	1.000000e+0	9.880111e-1	1.012134e+0	1	194	1.123596e-2	5.154639e-3	DMR_74	cygb2
GO Molecular Function	GO:0022892	substrate-specific transporter activity	151	7.318313e-1	1.000000e+0	1.000000e+0	8.282178e-1	6.037059e+0	5	8.502901e-2	7.042254e-2	142	5.301089e-1	1.000000e+0	1.000000e+0	1.053155e+0	3.798112e+0	4	728	4.494382e-2	5.494505e-3	DMR_13,DMR_36,DMR_37,DMR_74,DMR_80	cygb2,p2rx8,slc16a1,slc6a1l
GO Molecular Function	GO:0008324	cation transmembrane transporter activity	152	7.385824e-1	1.000000e+0	1.000000e+0	7.900980e-1	3.796997e+0	3	5.347884e-2	4.225352e-2	159	6.987781e-1	1.000000e+0	1.000000e+0	8.297583e-1	2.410341e+0	2	462	2.247191e-2	4.329004e-3	DMR_13,DMR_36,DMR_37	p2rx8,slc6a1l
GO Molecular Function	GO:0019199	transmembrane receptor protein kinase activity	153	7.454207e-1	1.000000e+0	1.000000e+0	7.379826e-1	1.355045e+0	1	1.908515e-2	1.408451e-2	118	3.528710e-1	1.000000e+0	1.000000e+0	2.309327e+0	4.330266e-1	1	83	1.123596e-2	1.204819e-2	DMR_69	tek
GO Molecular Function	GO:0046873	metal ion transmembrane transporter activity	154	7.502320e-1	1.000000e+0	1.000000e+0	7.513267e-1	2.661958e+0	2	3.749237e-2	2.816901e-2	172	7.857517e-1	1.000000e+0	1.000000e+0	6.564183e-1	1.523419e+0	1	292	1.123596e-2	3.424658e-3	DMR_36,DMR_37	slc6a1l
GO Molecular Function	GO:0048037	cofactor binding	155	7.538240e-1	1.000000e+0	1.000000e+0	7.204806e-1	1.387962e+0	1	1.954877e-2	1.408451e-2	156	6.617934e-1	1.000000e+0	1.000000e+0	9.304571e-1	1.074741e+0	1	206	1.123596e-2	4.854369e-3	DMR_73	acox1
GO Molecular Function	GO:0015276	ligand-gated ion channel activity	156	7.568539e-1	1.000000e+0	1.000000e+0	7.142328e-1	1.400104e+0	1	1.971977e-2	1.408451e-2	134	4.973554e-1	1.000000e+0	1.000000e+0	1.463162e+0	6.834516e-1	1	131	1.123596e-2	7.633588e-3	DMR_13	p2rx8
GO Molecular Function	GO:0004871	signal transducer activity	157	7.709347e-1	1.000000e+0	1.000000e+0	8.145771e-1	8.593417e+0	7	1.210340e-1	9.859155e-2	146	5.758425e-1	1.000000e+0	1.000000e+0	9.846275e-1	6.093675e+0	6	1168	6.741573e-2	5.136986e-3	DMR_13,DMR_20,DMR_21,DMR_25,DMR_28,DMR_5,DMR_69	avpr2ab,esrra,p2rx8,rhol,si:dkey-63b1.1,tek
GO Molecular Function	GO:0015075	ion transmembrane transporter activity	158	7.841332e-1	1.000000e+0	1.000000e+0	7.563437e-1	5.288601e+0	4	7.448734e-2	5.633803e-2	152	6.271498e-1	1.000000e+0	1.000000e+0	9.349959e-1	3.208570e+0	3	615	3.370787e-2	4.878049e-3	DMR_13,DMR_36,DMR_37,DMR_80	p2rx8,slc16a1,slc6a1l
GO Molecular Function	GO:0022891	substrate-specific transmembrane transporter activity	159	8.139491e-1	1.000000e+0	1.000000e+0	7.222684e-1	5.538107e+0	4	7.800151e-2	5.633803e-2	158	6.685752e-1	1.000000e+0	1.000000e+0	8.792393e-1	3.412041e+0	3	654	3.370787e-2	4.587156e-3	DMR_13,DMR_36,DMR_37,DMR_80	p2rx8,slc16a1,slc6a1l
GO Molecular Function	GO:0022890	inorganic cation transmembrane transporter activity	160	8.329855e-1	1.000000e+0	1.000000e+0	6.285272e-1	3.182042e+0	2	4.481749e-2	2.816901e-2	185	8.660373e-1	1.000000e+0	1.000000e+0	5.044057e-1	1.982531e+0	1	380	1.123596e-2	2.631579e-3	DMR_36,DMR_37	slc6a1l
GO Molecular Function	GO:0004713	protein tyrosine kinase activity	161	8.330411e-1	1.000000e+0	1.000000e+0	5.657288e-1	1.767632e+0	1	2.489622e-2	1.408451e-2	135	5.026270e-1	1.000000e+0	1.000000e+0	1.441159e+0	6.938859e-1	1	133	1.123596e-2	7.518797e-3	DMR_69	tek
GO Molecular Function	GO:0003723	RNA binding	162	8.457142e-1	1.000000e+0	1.000000e+0	6.094854e-1	3.281457e+0	2	4.621770e-2	2.816901e-2	155	6.604239e-1	1.000000e+0	1.000000e+0	8.915077e-1	2.243391e+0	2	430	2.247191e-2	4.651163e-3	DMR_72,DMR_8	eif3s10,mrm1
GO Molecular Function	GO:0004674	protein serine/threonine kinase activity	163	8.457287e-1	1.000000e+0	1.000000e+0	6.094636e-1	3.281574e+0	2	4.621935e-2	2.816901e-2	161	7.345557e-1	1.000000e+0	1.000000e+0	7.744410e-1	2.582508e+0	2	495	2.247191e-2	4.040404e-3	DMR_15,DMR_74	hipk2,si:dkey-45d16.8
GO Molecular Function	GO:0017111	nucleoside-triphosphatase activity	164	8.565078e-1	1.000000e+0	1.000000e+0	6.387619e-1	4.696586e+0	3	6.614910e-2	4.225352e-2	181	8.520459e-1	1.000000e+0	1.000000e+0	5.989817e-1	3.339000e+0	2	640	2.247191e-2	3.125000e-3	DMR_17,DMR_18,DMR_31	dync1li1,kif21a
GO Molecular Function	GO:0008270	zinc ion binding	165	8.600740e-1	1.000000e+0	1.000000e+0	7.132806e-1	8.411837e+0	6	1.184766e-1	8.450704e-2	145	5.603150e-1	1.000000e+0	1.000000e+0	1.000039e+0	5.999766e+0	6	1150	6.741573e-2	5.217391e-3	DMR_25,DMR_32,DMR_33,DMR_6,DMR_72,DMR_9	cpn1,esrra,lhx1b,neurl1b,trim35-21,trim35-25
GO Molecular Function	GO:0022857	transmembrane transporter activity	166	8.615484e-1	1.000000e+0	1.000000e+0	6.652407e-1	6.012861e+0	4	8.468819e-2	5.633803e-2	163	7.429663e-1	1.000000e+0	1.000000e+0	7.834094e-1	3.829416e+0	3	734	3.370787e-2	4.087193e-3	DMR_13,DMR_36,DMR_37,DMR_80	p2rx8,slc16a1,slc6a1l
GO Molecular Function	GO:0016462	pyrophosphatase activity	167	8.631727e-1	1.000000e+0	1.000000e+0	6.297022e-1	4.764157e+0	3	6.710080e-2	4.225352e-2	182	8.622136e-1	1.000000e+0	1.000000e+0	5.834830e-1	3.427692e+0	2	657	2.247191e-2	3.044140e-3	DMR_17,DMR_18,DMR_31	dync1li1,kif21a
GO Molecular Function	GO:0005261	cation channel activity	168	8.680849e-1	1.000000e+0	1.000000e+0	5.007574e-1	1.996975e+0	1	2.812641e-2	1.408451e-2	157	6.671236e-1	1.000000e+0	1.000000e+0	9.171012e-1	1.090392e+0	1	209	1.123596e-2	4.784689e-3	DMR_13	p2rx8
GO Molecular Function	GO:0016818	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	169	8.691107e-1	1.000000e+0	1.000000e+0	6.215319e-1	4.826784e+0	3	6.798287e-2	4.225352e-2	184	8.645125e-1	1.000000e+0	1.000000e+0	5.799521e-1	3.448561e+0	2	661	2.247191e-2	3.025719e-3	DMR_17,DMR_18,DMR_31	dync1li1,kif21a
GO Molecular Function	GO:0016817	hydrolase activity, acting on acid anhydrides	170	8.708601e-1	1.000000e+0	1.000000e+0	6.191054e-1	4.845701e+0	3	6.824931e-2	4.225352e-2	186	8.667766e-1	1.000000e+0	1.000000e+0	5.764636e-1	3.469430e+0	2	665	2.247191e-2	3.007519e-3	DMR_17,DMR_18,DMR_31	dync1li1,kif21a
GO Molecular Function	GO:0046914	transition metal ion binding	171	8.756015e-1	1.000000e+0	1.000000e+0	7.141249e-1	9.802207e+0	7	1.380593e-1	9.859155e-2	150	6.014426e-1	1.000000e+0	1.000000e+0	9.597418e-1	7.293628e+0	7	1398	7.865169e-2	5.007153e-3	DMR_25,DMR_32,DMR_33,DMR_6,DMR_72,DMR_74,DMR_9	cpn1,cygb2,esrra,lhx1b,neurl1b,trim35-21,trim35-25
GO Molecular Function	GO:0016757	transferase activity, transferring glycosyl groups	172	8.895448e-1	1.000000e+0	1.000000e+0	4.609752e-1	2.169314e+0	1	3.055372e-2	1.408451e-2	169	7.764351e-1	1.000000e+0	1.000000e+0	6.749090e-1	1.481681e+0	1	284	1.123596e-2	3.521127e-3	DMR_79	zgc:112433
GO Molecular Function	GO:0016772	transferase activity, transferring phosphorus-containing groups	173	9.151145e-1	1.000000e+0	1.000000e+0	6.227625e-1	8.028743e+0	5	1.130809e-1	7.042254e-2	177	8.172410e-1	1.000000e+0	1.000000e+0	7.165389e-1	5.582391e+0	4	1070	4.494382e-2	3.738318e-3	DMR_15,DMR_41,DMR_42,DMR_69,DMR_74	hipk2,papd4,si:dkey-45d16.8,tek
GO Molecular Function	GO:0042578	phosphoric ester hydrolase activity	174	9.180983e-1	1.000000e+0	1.000000e+0	4.067262e-1	2.458656e+0	1	3.462896e-2	1.408451e-2	173	8.011409e-1	1.000000e+0	1.000000e+0	6.263861e-1	1.596459e+0	1	306	1.123596e-2	3.267974e-3	DMR_22	smpd4
GO Molecular Function	GO:0008092	cytoskeletal protein binding	175	9.188012e-1	1.000000e+0	1.000000e+0	4.053545e-1	2.466976e+0	1	3.474614e-2	1.408451e-2	176	8.084205e-1	1.000000e+0	1.000000e+0	6.123775e-1	1.632980e+0	1	313	1.123596e-2	3.194888e-3	DMR_31	kif21a
GO Molecular Function	GO:0004672	protein kinase activity	176	9.304330e-1	1.000000e+0	1.000000e+0	5.279156e-1	5.682727e+0	3	8.003841e-2	4.225352e-2	166	7.521004e-1	1.000000e+0	1.000000e+0	7.718422e-1	3.886805e+0	3	745	3.370787e-2	4.026846e-3	DMR_15,DMR_69,DMR_74	hipk2,si:dkey-45d16.8,tek
GO Molecular Function	GO:0003677	DNA binding	177	9.304824e-1	1.000000e+0	1.000000e+0	6.468438e-1	1.082178e+1	7	1.524194e-1	9.859155e-2	162	7.372129e-1	1.000000e+0	1.000000e+0	8.321599e-1	7.210153e+0	6	1382	6.741573e-2	4.341534e-3	DMR_15,DMR_19,DMR_25,DMR_72,DMR_76,DMR_77,DMR_81	esrra,hipk2,lhx1b,ncor2,pc,satb1a
GO Molecular Function	GO:0022839	ion gated channel activity	178	9.382454e-1	1.000000e+0	1.000000e+0	3.662080e-1	2.730688e+0	1	3.846040e-2	1.408451e-2	164	7.460143e-1	1.000000e+0	1.000000e+0	7.372083e-1	1.356469e+0	1	260	1.123596e-2	3.846154e-3	DMR_13	p2rx8
GO Molecular Function	GO:0022836	gated channel activity	179	9.392437e-1	1.000000e+0	1.000000e+0	3.641185e-1	2.746358e+0	1	3.868110e-2	1.408451e-2	165	7.486985e-1	1.000000e+0	1.000000e+0	7.315808e-1	1.366903e+0	1	262	1.123596e-2	3.816794e-3	DMR_13	p2rx8
GO Molecular Function	GO:0070011	peptidase activity, acting on L-amino acid peptides	180	9.582869e-1	1.000000e+0	1.000000e+0	3.218630e-1	3.106912e+0	1	4.375932e-2	1.408451e-2	189	9.307970e-1	1.000000e+0	1.000000e+0	3.810619e-1	2.624245e+0	1	503	1.123596e-2	1.988072e-3	DMR_6	cpn1
GO Molecular Function	GO:0005216	ion channel activity	181	9.585625e-1	1.000000e+0	1.000000e+0	3.212078e-1	3.113250e+0	1	4.384859e-2	1.408451e-2	173	8.011409e-1	1.000000e+0	1.000000e+0	6.263861e-1	1.596459e+0	1	306	1.123596e-2	3.267974e-3	DMR_13	p2rx8
GO Molecular Function	GO:0022838	substrate-specific channel activity	182	9.592492e-1	1.000000e+0	1.000000e+0	3.195679e-1	3.129225e+0	1	4.407359e-2	1.408451e-2	175	8.032483e-1	1.000000e+0	1.000000e+0	6.223187e-1	1.606894e+0	1	308	1.123596e-2	3.246753e-3	DMR_13	p2rx8
GO Molecular Function	GO:0015267	channel activity	183	9.617745e-1	1.000000e+0	1.000000e+0	3.134450e-1	3.190353e+0	1	4.493455e-2	1.408451e-2	178	8.173938e-1	1.000000e+0	1.000000e+0	5.952614e-1	1.679934e+0	1	322	1.123596e-2	3.105590e-3	DMR_13	p2rx8
GO Molecular Function	GO:0005102	receptor binding	184	9.632278e-1	1.000000e+0	1.000000e+0	3.098508e-1	3.227359e+0	1	4.545577e-2	1.408451e-2	183	8.631399e-1	1.000000e+0	1.000000e+0	5.097717e-1	1.961662e+0	1	376	1.123596e-2	2.659574e-3	DMR_3	il15
GO Molecular Function	GO:0016773	phosphotransferase activity, alcohol group as acceptor	185	9.655683e-1	1.000000e+0	1.000000e+0	4.563363e-1	6.574099e+0	3	9.259295e-2	4.225352e-2	179	8.352340e-1	1.000000e+0	1.000000e+0	6.655353e-1	4.507650e+0	3	864	3.370787e-2	3.472222e-3	DMR_15,DMR_69,DMR_74	hipk2,si:dkey-45d16.8,tek
GO Molecular Function	GO:0008233	peptidase activity	186	9.673627e-1	1.000000e+0	1.000000e+0	2.993000e-1	3.341129e+0	1	4.705816e-2	1.408451e-2	190	9.411380e-1	1.000000e+0	1.000000e+0	3.596138e-1	2.780761e+0	1	533	1.123596e-2	1.876173e-3	DMR_6	cpn1
GO Molecular Function	GO:0005509	calcium ion binding	187	9.754352e-1	1.000000e+0	1.000000e+0	3.693579e-1	5.414802e+0	2	7.626481e-2	2.816901e-2	147	5.800118e-1	1.000000e+0	1.000000e+0	1.001781e+0	2.994666e+0	3	574	3.370787e-2	5.226481e-3	DMR_11,DMR_78	pcdh10b,pcdh18b,pcdh7b
GO Molecular Function	GO:0016301	kinase activity	188	9.792355e-1	1.000000e+0	1.000000e+0	4.174949e-1	7.185717e+0	3	1.012073e-1	4.225352e-2	187	8.790353e-1	1.000000e+0	1.000000e+0	6.059246e-1	4.951111e+0	3	949	3.370787e-2	3.161222e-3	DMR_15,DMR_69,DMR_74	hipk2,si:dkey-45d16.8,tek
GO Molecular Function	GO:0016788	hydrolase activity, acting on ester bonds	189	9.814254e-1	1.000000e+0	1.000000e+0	2.579887e-1	3.876139e+0	1	5.459351e-2	1.408451e-2	191	9.414550e-1	1.000000e+0	1.000000e+0	3.589404e-1	2.785978e+0	1	534	1.123596e-2	1.872659e-3	DMR_22	smpd4
GO Molecular Function	GO:0043565	sequence-specific DNA binding	190	9.823584e-1	1.000000e+0	1.000000e+0	3.463163e-1	5.775068e+0	2	8.133899e-2	2.816901e-2	180	8.412092e-1	1.000000e+0	1.000000e+0	6.153263e-1	3.250308e+0	2	623	2.247191e-2	3.210273e-3	DMR_25,DMR_72	esrra,lhx1b
GO Molecular Function	GO:0003700	sequence-specific DNA binding transcription factor activity	191	9.938426e-1	1.000000e+0	1.000000e+0	2.903738e-1	6.887674e+0	2	9.700949e-2	2.816901e-2	188	9.078441e-1	1.000000e+0	1.000000e+0	5.104505e-1	3.918108e+0	2	751	2.247191e-2	2.663116e-3	DMR_25,DMR_72	esrra,lhx1b
GO Molecular Function	GO:0005515	protein binding	192	9.958255e-1	1.000000e+0	1.000000e+0	4.449214e-1	1.348553e+1	6	1.899370e-1	8.450704e-2	170	7.787937e-1	1.000000e+0	1.000000e+0	8.048705e-1	8.697051e+0	7	1667	7.865169e-2	4.199160e-3	DMR_10,DMR_24,DMR_3,DMR_31,DMR_8,DMR_85	cldnd,gpc3,gpc4,igfbp5b,il15,kif21a,lzts2a
GO Molecular Function	GO:0016787	hydrolase activity	193	9.984819e-1	1.000000e+0	1.000000e+0	3.775490e-1	1.324331e+1	5	1.865255e-1	7.042254e-2	193	9.945384e-1	1.000000e+0	1.000000e+0	3.856623e-1	1.037177e+1	4	1988	4.494382e-2	2.012072e-3	DMR_17,DMR_18,DMR_22,DMR_31,DMR_6	cpn1,dync1li1,kif21a,smpd4
#
# Ontology	TermsTested	MinAnnotCount	MaxAnnotCount
#
# GO Molecular Function	1807	1	Inf
