# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0006629	lipid metabolic process	157	3.177248e-1	1.000000e+0	1.000000e+0	2.657483e+0	3.762959e-1	1	3.135800e-2	8.333333e-2	163	3.452101e-1	1.000000e+0	1.000000e+0	2.385874e+0	4.191336e-1	1	325	4.545455e-2	3.076923e-3	DMR_2	srd5a2a
GO Biological Process	GO:0071310	cellular response to organic substance	158	3.179782e-1	1.000000e+0	1.000000e+0	2.654945e+0	3.766557e-1	1	3.138798e-2	8.333333e-2	146	2.660305e-1	1.000000e+0	1.000000e+0	3.258021e+0	3.069348e-1	1	238	4.545455e-2	4.201681e-3	DMR_23	fgf10a
GO Biological Process	GO:0007167	enzyme linked receptor protein signaling pathway	159	3.200943e-1	1.000000e+0	1.000000e+0	2.633899e+0	3.796653e-1	1	3.163878e-2	8.333333e-2	126	1.905118e-1	1.000000e+0	1.000000e+0	4.757111e+0	2.102116e-1	1	163	4.545455e-2	6.134969e-3	DMR_23	fgf10a
GO Biological Process	GO:0007264	small GTPase mediated signal transduction	160	3.204110e-1	1.000000e+0	1.000000e+0	2.630772e+0	3.801165e-1	1	3.167637e-2	8.333333e-2	152	2.998437e-1	1.000000e+0	1.000000e+0	2.829960e+0	3.533619e-1	1	274	4.545455e-2	3.649635e-3	DMR_12	rapgef2
GO Biological Process	GO:0044249	cellular biosynthetic process	161	3.263444e-1	1.000000e+0	1.000000e+0	1.490516e+0	2.012726e+0	3	1.677272e-1	2.500000e-1	160	3.415010e-1	1.000000e+0	1.000000e+0	1.452984e+0	2.064717e+0	3	1601	1.363636e-1	1.873829e-3	DMR_16,DMR_83,DMR_84	atp1a1b,atp5g3a,maf
GO Biological Process	GO:0006259	DNA metabolic process	162	3.358256e-1	1.000000e+0	1.000000e+0	2.485633e+0	4.023119e-1	1	3.352600e-2	8.333333e-2	170	4.306894e-1	1.000000e+0	1.000000e+0	1.799093e+0	5.558356e-1	1	431	4.545455e-2	2.320186e-3	DMR_86	xrcc5
GO Biological Process	GO:0034220	ion transmembrane transport	163	3.385961e-1	1.000000e+0	1.000000e+0	2.460926e+0	4.063512e-1	1	3.386260e-2	8.333333e-2	153	3.080617e-1	1.000000e+0	1.000000e+0	2.739961e+0	3.649686e-1	1	283	4.545455e-2	3.533569e-3	DMR_83	atp5g3a
GO Biological Process	GO:1901576	organic substance biosynthetic process	164	3.414941e-1	1.000000e+0	1.000000e+0	1.453685e+0	2.063721e+0	3	1.719768e-1	2.500000e-1	164	3.561822e-1	1.000000e+0	1.000000e+0	1.417567e+0	2.116302e+0	3	1641	1.363636e-1	1.828154e-3	DMR_16,DMR_83,DMR_84	atp1a1b,atp5g3a,maf
GO Biological Process	GO:0009058	biosynthetic process	165	3.630935e-1	1.000000e+0	1.000000e+0	1.404389e+0	2.136160e+0	3	1.780133e-1	2.500000e-1	167	3.803800e-1	1.000000e+0	1.000000e+0	1.362758e+0	2.201419e+0	3	1707	1.363636e-1	1.757469e-3	DMR_16,DMR_83,DMR_84	atp1a1b,atp5g3a,maf
GO Biological Process	GO:0070887	cellular response to chemical stimulus	166	3.636089e-1	1.000000e+0	1.000000e+0	2.254602e+0	4.435373e-1	1	3.696144e-2	8.333333e-2	155	3.116845e-1	1.000000e+0	1.000000e+0	2.701774e+0	3.701272e-1	1	287	4.545455e-2	3.484321e-3	DMR_23	fgf10a
GO Biological Process	GO:0010033	response to organic substance	167	3.675289e-1	1.000000e+0	1.000000e+0	2.224762e+0	4.494862e-1	1	3.745719e-2	8.333333e-2	158	3.206625e-1	1.000000e+0	1.000000e+0	2.610805e+0	3.830236e-1	1	297	4.545455e-2	3.367003e-3	DMR_23	fgf10a
GO Biological Process	GO:0016477	cell migration	168	3.725582e-1	1.000000e+0	1.000000e+0	2.187378e+0	4.571683e-1	1	3.809736e-2	8.333333e-2	144	2.446054e-1	1.000000e+0	1.000000e+0	3.589857e+0	2.785626e-1	1	216	4.545455e-2	4.629630e-3	DMR_23	fgf10a
GO Biological Process	GO:0048870	cell motility	169	3.814117e-1	1.000000e+0	1.000000e+0	2.123911e+0	4.708296e-1	1	3.923580e-2	8.333333e-2	145	2.602455e-1	1.000000e+0	1.000000e+0	3.342281e+0	2.991969e-1	1	232	4.545455e-2	4.310345e-3	DMR_23	fgf10a
GO Biological Process	GO:0044763	single-organism cellular process	170	4.288895e-1	1.000000e+0	1.000000e+0	1.132266e+0	6.182292e+0	7	5.151910e-1	5.833333e-1	181	5.338873e-1	1.000000e+0	1.000000e+0	1.037039e+0	6.749985e+0	7	5234	3.181818e-1	1.337409e-3	DMR_12,DMR_14,DMR_2,DMR_23,DMR_82,DMR_83,DMR_86	atp5g3a,fgf10a,jag1a,kcnj13,mtnr1ba,rapgef2,xrcc5
GO Biological Process	GO:0009987	cellular process	171	4.376133e-1	1.000000e+0	1.000000e+0	1.099858e+0	8.182875e+0	9	6.819062e-1	7.500000e-1	200	7.825526e-1	1.000000e+0	1.000000e+0	8.709200e-1	1.033390e+1	9	8013	4.090909e-1	1.123175e-3	DMR_12,DMR_14,DMR_16,DMR_2,DMR_23,DMR_82,DMR_83,DMR_84,DMR_86	atp1a1b,atp5g3a,fgf10a,jag1a,kcnj13,maf,mtnr1ba,rapgef2,xrcc5
GO Biological Process	GO:0040011	locomotion	172	4.994308e-1	1.000000e+0	1.000000e+0	1.487134e+0	6.724343e-1	1	5.603619e-2	8.333333e-2	162	3.443482e-1	1.000000e+0	1.000000e+0	2.393238e+0	4.178440e-1	1	324	4.545455e-2	3.086420e-3	DMR_23	fgf10a
GO Biological Process	GO:0006950	response to stress	173	5.297471e-1	1.000000e+0	1.000000e+0	1.367511e+0	7.312554e-1	1	6.093795e-2	8.333333e-2	177	5.120004e-1	1.000000e+0	1.000000e+0	1.417567e+0	7.054341e-1	1	547	4.545455e-2	1.828154e-3	DMR_86	xrcc5
GO Biological Process	GO:0006928	cellular component movement	174	5.313130e-1	1.000000e+0	1.000000e+0	1.361680e+0	7.343871e-1	1	6.119892e-2	8.333333e-2	168	3.909856e-1	1.000000e+0	1.000000e+0	2.040550e+0	4.900639e-1	1	380	4.545455e-2	2.631579e-3	DMR_23	fgf10a
GO Biological Process	GO:0090304	nucleic acid metabolic process	175	5.355036e-1	1.000000e+0	1.000000e+0	1.152009e+0	1.736097e+0	2	1.446748e-1	1.666667e-1	183	5.575604e-1	1.000000e+0	1.000000e+0	1.091357e+0	1.832581e+0	2	1421	9.090909e-2	1.407460e-3	DMR_16,DMR_86	maf,xrcc5
GO Biological Process	GO:0008152	metabolic process	176	5.420457e-1	1.000000e+0	1.000000e+0	1.053952e+0	5.692857e+0	6	4.744048e-1	5.000000e-1	198	7.763869e-1	1.000000e+0	1.000000e+0	8.334745e-1	7.198781e+0	6	5582	2.727273e-1	1.074884e-3	DMR_16,DMR_2,DMR_23,DMR_83,DMR_84,DMR_86	atp1a1b,atp5g3a,maf,nnt,srd5a2a,xrcc5
GO Biological Process	GO:0006796	phosphate-containing compound metabolic process	177	5.439424e-1	1.000000e+0	1.000000e+0	1.135376e+0	1.761530e+0	2	1.467942e-1	1.666667e-1	185	5.634797e-1	1.000000e+0	1.000000e+0	1.079957e+0	1.851926e+0	2	1436	9.090909e-2	1.392758e-3	DMR_83,DMR_84	atp1a1b,atp5g3a
GO Biological Process	GO:0006793	phosphorus metabolic process	178	5.475837e-1	1.000000e+0	1.000000e+0	1.128295e+0	1.772586e+0	2	1.477155e-1	1.666667e-1	186	5.693472e-1	1.000000e+0	1.000000e+0	1.068793e+0	1.871270e+0	2	1451	9.090909e-2	1.378360e-3	DMR_83,DMR_84	atp1a1b,atp5g3a
GO Biological Process	GO:0048598	embryonic morphogenesis	179	5.614261e-1	1.000000e+0	1.000000e+0	1.255402e+0	7.965579e-1	1	6.637982e-2	8.333333e-2	171	4.499674e-1	1.000000e+0	1.000000e+0	1.696738e+0	5.893663e-1	1	457	4.545455e-2	2.188184e-3	DMR_23	fgf10a
GO Biological Process	GO:0048523	negative regulation of cellular process	180	5.642399e-1	1.000000e+0	1.000000e+0	1.246004e+0	8.025655e-1	1	6.688046e-2	8.333333e-2	173	4.859870e-1	1.000000e+0	1.000000e+0	1.526396e+0	6.551381e-1	1	508	4.545455e-2	1.968504e-3	DMR_86	xrcc5
GO Biological Process	GO:0065008	regulation of biological quality	181	5.690325e-1	1.000000e+0	1.000000e+0	1.230193e+0	8.128803e-1	1	6.774002e-2	8.333333e-2	174	4.981535e-1	1.000000e+0	1.000000e+0	1.474162e+0	6.783516e-1	1	526	4.545455e-2	1.901141e-3	DMR_86	xrcc5
GO Biological Process	GO:0042221	response to chemical stimulus	182	5.728489e-1	1.000000e+0	1.000000e+0	1.217775e+0	8.211695e-1	1	6.843079e-2	8.333333e-2	172	4.784139e-1	1.000000e+0	1.000000e+0	1.560179e+0	6.409520e-1	1	497	4.545455e-2	2.012072e-3	DMR_23	fgf10a
GO Biological Process	GO:0055085	transmembrane transport	183	5.774376e-1	1.000000e+0	1.000000e+0	1.203042e+0	8.312265e-1	1	6.926887e-2	8.333333e-2	182	5.531843e-1	1.000000e+0	1.000000e+0	1.264941e+0	7.905504e-1	1	613	4.545455e-2	1.631321e-3	DMR_83	atp5g3a
GO Biological Process	GO:0048519	negative regulation of biological process	184	5.969309e-1	1.000000e+0	1.000000e+0	1.142730e+0	8.750977e-1	1	7.292481e-2	8.333333e-2	178	5.184653e-1	1.000000e+0	1.000000e+0	1.392117e+0	7.183305e-1	1	557	4.545455e-2	1.795332e-3	DMR_86	xrcc5
GO Biological Process	GO:0044238	primary metabolic process	185	6.008008e-1	1.000000e+0	1.000000e+0	1.006648e+0	4.966979e+0	5	4.139149e-1	4.166667e-1	195	7.470929e-1	1.000000e+0	1.000000e+0	8.432026e-1	5.929773e+0	5	4598	2.272727e-1	1.087429e-3	DMR_16,DMR_2,DMR_83,DMR_84,DMR_86	atp1a1b,atp5g3a,maf,srd5a2a,xrcc5
GO Biological Process	GO:0006996	organelle organization	186	6.157249e-1	1.000000e+0	1.000000e+0	1.087811e+0	9.192771e-1	1	7.660642e-2	8.333333e-2	189	6.298367e-1	1.000000e+0	1.000000e+0	1.029760e+0	9.711003e-1	1	753	4.545455e-2	1.328021e-3	DMR_86	xrcc5
GO Biological Process	GO:0009966	regulation of signal transduction	187	6.202796e-1	1.000000e+0	1.000000e+0	1.074943e+0	9.302816e-1	1	7.752347e-2	8.333333e-2	176	5.106975e-1	1.000000e+0	1.000000e+0	1.422769e+0	7.028548e-1	1	545	4.545455e-2	1.834862e-3	DMR_12	rapgef2
GO Biological Process	GO:0071704	organic substance metabolic process	188	6.212993e-1	1.000000e+0	1.000000e+0	9.887539e-1	5.056870e+0	5	4.214058e-1	4.166667e-1	196	7.711453e-1	1.000000e+0	1.000000e+0	8.205387e-1	6.093558e+0	5	4725	2.272727e-1	1.058201e-3	DMR_16,DMR_2,DMR_83,DMR_84,DMR_86	atp1a1b,atp5g3a,maf,srd5a2a,xrcc5
GO Biological Process	GO:0048513	organ development	189	6.320850e-1	1.000000e+0	1.000000e+0	9.775925e-1	2.045842e+0	2	1.704869e-1	1.666667e-1	175	4.990383e-1	1.000000e+0	1.000000e+0	1.212524e+0	1.649452e+0	2	1279	9.090909e-2	1.563722e-3	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0010646	regulation of cell communication	190	6.402767e-1	1.000000e+0	1.000000e+0	1.020330e+0	9.800754e-1	1	8.167295e-2	8.333333e-2	179	5.248483e-1	1.000000e+0	1.000000e+0	1.367565e+0	7.312269e-1	1	567	4.545455e-2	1.763668e-3	DMR_12	rapgef2
GO Biological Process	GO:0023051	regulation of signaling	191	6.435500e-1	1.000000e+0	1.000000e+0	1.011668e+0	9.884666e-1	1	8.237222e-2	8.333333e-2	180	5.280094e-1	1.000000e+0	1.000000e+0	1.355610e+0	7.376751e-1	1	572	4.545455e-2	1.748252e-3	DMR_12	rapgef2
GO Biological Process	GO:0006351	transcription, DNA-dependent	192	6.533147e-1	1.000000e+0	1.000000e+0	9.862654e-1	1.013926e+0	1	8.449382e-2	8.333333e-2	187	5.992034e-1	1.000000e+0	1.000000e+0	1.117304e+0	8.950114e-1	1	694	4.545455e-2	1.440922e-3	DMR_16	maf
GO Biological Process	GO:0032774	RNA biosynthetic process	193	6.542018e-1	1.000000e+0	1.000000e+0	9.839895e-1	1.016271e+0	1	8.468925e-2	8.333333e-2	188	6.013544e-1	1.000000e+0	1.000000e+0	1.110901e+0	9.001700e-1	1	698	4.545455e-2	1.432665e-3	DMR_16	maf
GO Biological Process	GO:0048583	regulation of response to stimulus	194	6.606416e-1	1.000000e+0	1.000000e+0	9.676194e-1	1.033464e+0	1	8.612202e-2	8.333333e-2	184	5.632422e-1	1.000000e+0	1.000000e+0	1.230808e+0	8.124744e-1	1	630	4.545455e-2	1.587302e-3	DMR_12	rapgef2
GO Biological Process	GO:0044237	cellular metabolic process	195	7.396016e-1	1.000000e+0	1.000000e+0	8.675018e-1	4.610941e+0	4	3.842451e-1	3.333333e-1	210	8.310662e-1	1.000000e+0	1.000000e+0	7.348108e-1	5.443578e+0	4	4221	1.818182e-1	9.476427e-4	DMR_16,DMR_83,DMR_84,DMR_86	atp1a1b,atp5g3a,maf,xrcc5
GO Biological Process	GO:0009790	embryo development	196	7.514729e-1	1.000000e+0	1.000000e+0	7.607581e-1	1.314478e+0	1	1.095399e-1	8.333333e-2	191	6.507407e-1	1.000000e+0	1.000000e+0	9.741320e-1	1.026555e+0	1	796	4.545455e-2	1.256281e-3	DMR_23	fgf10a
GO Biological Process	GO:0016070	RNA metabolic process	197	7.712287e-1	1.000000e+0	1.000000e+0	7.204712e-1	1.387981e+0	1	1.156650e-1	8.333333e-2	194	7.422827e-1	1.000000e+0	1.000000e+0	7.609510e-1	1.314145e+0	1	1019	4.545455e-2	9.813543e-4	DMR_16	maf
GO Biological Process	GO:0048731	system development	198	8.145950e-1	1.000000e+0	1.000000e+0	7.051684e-1	2.836202e+0	2	2.363502e-1	1.666667e-1	192	6.596961e-1	1.000000e+0	1.000000e+0	9.111740e-1	2.194970e+0	2	1702	9.090909e-2	1.175088e-3	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0010467	gene expression	199	8.153463e-1	1.000000e+0	1.000000e+0	6.346145e-1	1.575760e+0	1	1.313133e-1	8.333333e-2	202	8.042120e-1	1.000000e+0	1.000000e+0	6.366249e-1	1.570784e+0	1	1218	4.545455e-2	8.210181e-4	DMR_16	maf
GO Biological Process	GO:0034645	cellular macromolecule biosynthetic process	200	8.240819e-1	1.000000e+0	1.000000e+0	6.181331e-1	1.617775e+0	1	1.348146e-1	8.333333e-2	203	8.074513e-1	1.000000e+0	1.000000e+0	6.304139e-1	1.586259e+0	1	1230	4.545455e-2	8.130081e-4	DMR_16	maf
GO Biological Process	GO:0009059	macromolecule biosynthetic process	201	8.275916e-1	1.000000e+0	1.000000e+0	6.115477e-1	1.635196e+0	1	1.362663e-1	8.333333e-2	204	8.095823e-1	1.000000e+0	1.000000e+0	6.263401e-1	1.596577e+0	1	1238	4.545455e-2	8.077544e-4	DMR_16	maf
GO Biological Process	GO:0016043	cellular component organization	202	8.456691e-1	1.000000e+0	1.000000e+0	5.778915e-1	1.730429e+0	1	1.442024e-1	8.333333e-2	205	8.119527e-1	1.000000e+0	1.000000e+0	6.218196e-1	1.608183e+0	1	1247	4.545455e-2	8.019246e-4	DMR_86	xrcc5
GO Biological Process	GO:0044767	single-organism developmental process	203	8.544445e-1	1.000000e+0	1.000000e+0	6.481645e-1	3.085636e+0	2	2.571364e-1	1.666667e-1	193	7.322528e-1	1.000000e+0	1.000000e+0	7.985675e-1	2.504484e+0	2	1942	9.090909e-2	1.029866e-3	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0006355	regulation of transcription, DNA-dependent	204	8.576500e-1	1.000000e+0	1.000000e+0	5.557552e-1	1.799353e+0	1	1.499461e-1	8.333333e-2	205	8.119527e-1	1.000000e+0	1.000000e+0	6.218196e-1	1.608183e+0	1	1247	4.545455e-2	8.019246e-4	DMR_16	maf
GO Biological Process	GO:2001141	regulation of RNA biosynthetic process	205	8.581283e-1	1.000000e+0	1.000000e+0	5.548730e-1	1.802214e+0	1	1.501845e-1	8.333333e-2	207	8.124757e-1	1.000000e+0	1.000000e+0	6.208239e-1	1.610763e+0	1	1249	4.545455e-2	8.006405e-4	DMR_16	maf
GO Biological Process	GO:0071840	cellular component organization or biogenesis	206	8.604763e-1	1.000000e+0	1.000000e+0	5.505436e-1	1.816387e+0	1	1.513656e-1	8.333333e-2	211	8.313497e-1	1.000000e+0	1.000000e+0	5.852144e-1	1.708775e+0	1	1325	4.545455e-2	7.547170e-4	DMR_86	xrcc5
GO Biological Process	GO:0051252	regulation of RNA metabolic process	207	8.637171e-1	1.000000e+0	1.000000e+0	5.445700e-1	1.836311e+0	1	1.530259e-1	8.333333e-2	208	8.178833e-1	1.000000e+0	1.000000e+0	6.105583e-1	1.637845e+0	1	1270	4.545455e-2	7.874016e-4	DMR_16	maf
GO Biological Process	GO:2000112	regulation of cellular macromolecule biosynthetic process	208	8.712491e-1	1.000000e+0	1.000000e+0	5.306868e-1	1.884351e+0	1	1.570292e-1	8.333333e-2	212	8.315856e-1	1.000000e+0	1.000000e+0	5.847731e-1	1.710065e+0	1	1326	4.545455e-2	7.541478e-4	DMR_16	maf
GO Biological Process	GO:0010556	regulation of macromolecule biosynthetic process	209	8.717697e-1	1.000000e+0	1.000000e+0	5.297268e-1	1.887766e+0	1	1.573138e-1	8.333333e-2	213	8.329938e-1	1.000000e+0	1.000000e+0	5.821390e-1	1.717803e+0	1	1332	4.545455e-2	7.507508e-4	DMR_16	maf
GO Biological Process	GO:0031326	regulation of cellular biosynthetic process	210	8.771179e-1	1.000000e+0	1.000000e+0	5.198579e-1	1.923603e+0	1	1.603002e-1	8.333333e-2	214	8.398683e-1	1.000000e+0	1.000000e+0	5.693165e-1	1.756492e+0	1	1362	4.545455e-2	7.342144e-4	DMR_16	maf
GO Biological Process	GO:0009889	regulation of biosynthetic process	211	8.778228e-1	1.000000e+0	1.000000e+0	5.185560e-1	1.928432e+0	1	1.607027e-1	8.333333e-2	215	8.409875e-1	1.000000e+0	1.000000e+0	5.672342e-1	1.762940e+0	1	1367	4.545455e-2	7.315289e-4	DMR_16	maf
GO Biological Process	GO:0010468	regulation of gene expression	212	8.800884e-1	1.000000e+0	1.000000e+0	5.143691e-1	1.944129e+0	1	1.620108e-1	8.333333e-2	215	8.409875e-1	1.000000e+0	1.000000e+0	5.672342e-1	1.762940e+0	1	1367	4.545455e-2	7.315289e-4	DMR_16	maf
GO Biological Process	GO:0009653	anatomical structure morphogenesis	213	8.864067e-1	1.000000e+0	1.000000e+0	5.026672e-1	1.989388e+0	1	1.657823e-1	8.333333e-2	199	7.797325e-1	1.000000e+0	1.000000e+0	6.843858e-1	1.461164e+0	1	1133	4.545455e-2	8.826125e-4	DMR_23	fgf10a
GO Biological Process	GO:0048856	anatomical structure development	214	8.926544e-1	1.000000e+0	1.000000e+0	5.911769e-1	3.383082e+0	2	2.819235e-1	1.666667e-1	197	7.720114e-1	1.000000e+0	1.000000e+0	7.398942e-1	2.703089e+0	2	2096	9.090909e-2	9.541985e-4	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0019219	regulation of nucleobase-containing compound metabolic process	215	8.967632e-1	1.000000e+0	1.000000e+0	4.833671e-1	2.068821e+0	1	1.724018e-1	8.333333e-2	217	8.542593e-1	1.000000e+0	1.000000e+0	5.426236e-1	1.842898e+0	1	1429	4.545455e-2	6.997901e-4	DMR_16	maf
GO Biological Process	GO:0051171	regulation of nitrogen compound metabolic process	216	8.973451e-1	1.000000e+0	1.000000e+0	4.822768e-1	2.073498e+0	1	1.727915e-1	8.333333e-2	219	8.546693e-1	1.000000e+0	1.000000e+0	5.418652e-1	1.845477e+0	1	1431	4.545455e-2	6.988120e-4	DMR_16	maf
GO Biological Process	GO:0007275	multicellular organismal development	217	8.985840e-1	1.000000e+0	1.000000e+0	5.819416e-1	3.436771e+0	2	2.863976e-1	1.666667e-1	201	7.922695e-1	1.000000e+0	1.000000e+0	7.104069e-1	2.815288e+0	2	2183	9.090909e-2	9.161704e-4	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0060255	regulation of macromolecule metabolic process	218	9.037485e-1	1.000000e+0	1.000000e+0	4.702266e-1	2.126634e+0	1	1.772195e-1	8.333333e-2	221	8.696432e-1	1.000000e+0	1.000000e+0	5.141970e-1	1.944780e+0	1	1508	4.545455e-2	6.631300e-4	DMR_16	maf
GO Biological Process	GO:0080090	regulation of primary metabolic process	219	9.196494e-1	1.000000e+0	1.000000e+0	4.397368e-1	2.274088e+0	1	1.895073e-1	8.333333e-2	222	8.852798e-1	1.000000e+0	1.000000e+0	4.852372e-1	2.060848e+0	1	1598	4.545455e-2	6.257822e-4	DMR_16	maf
GO Biological Process	GO:0031323	regulation of cellular metabolic process	220	9.196529e-1	1.000000e+0	1.000000e+0	4.397299e-1	2.274124e+0	1	1.895103e-1	8.333333e-2	223	8.865795e-1	1.000000e+0	1.000000e+0	4.828201e-1	2.071165e+0	1	1606	4.545455e-2	6.226650e-4	DMR_16	maf
GO Biological Process	GO:0032502	developmental process	221	9.203089e-1	1.000000e+0	1.000000e+0	5.466308e-1	3.658777e+0	2	3.048981e-1	1.666667e-1	209	8.260391e-1	1.000000e+0	1.000000e+0	6.613297e-1	3.024210e+0	2	2345	9.090909e-2	8.528785e-4	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0044707	single-multicellular organism process	222	9.227004e-1	1.000000e+0	1.000000e+0	5.425639e-1	3.686202e+0	2	3.071835e-1	1.666667e-1	218	8.545751e-1	1.000000e+0	1.000000e+0	6.193363e-1	3.229263e+0	2	2504	9.090909e-2	7.987220e-4	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0032501	multicellular organismal process	223	9.250837e-1	1.000000e+0	1.000000e+0	5.384669e-1	3.714249e+0	2	3.095207e-1	1.666667e-1	220	8.580276e-1	1.000000e+0	1.000000e+0	6.141854e-1	3.256346e+0	2	2525	9.090909e-2	7.920792e-4	DMR_2,DMR_23	fgf10a,jag1a
GO Biological Process	GO:0044260	cellular macromolecule metabolic process	224	9.260510e-1	1.000000e+0	1.000000e+0	5.367910e-1	3.725845e+0	2	3.104871e-1	1.666667e-1	225	9.357177e-1	1.000000e+0	1.000000e+0	4.873722e-1	4.103640e+0	2	3182	9.090909e-2	6.285355e-4	DMR_16,DMR_86	maf,xrcc5
GO Biological Process	GO:0019222	regulation of metabolic process	225	9.330694e-1	1.000000e+0	1.000000e+0	4.130392e-1	2.421077e+0	1	2.017565e-1	8.333333e-2	224	9.039163e-1	1.000000e+0	1.000000e+0	4.502956e-1	2.220763e+0	1	1722	4.545455e-2	5.807201e-4	DMR_16	maf
GO Biological Process	GO:0043170	macromolecule metabolic process	226	9.553064e-1	1.000000e+0	1.000000e+0	4.810583e-1	4.157500e+0	2	3.464584e-1	1.666667e-1	226	9.664138e-1	1.000000e+0	1.000000e+0	4.215325e-1	4.744592e+0	2	3679	9.090909e-2	5.436260e-4	DMR_16,DMR_86	maf,xrcc5
#
# Ontology	TermsTested	MinAnnotCount	MaxAnnotCount
#
# GO Biological Process	4067	1	Inf
